timestamp,tmpc_1,relh_1,sped_1,feel_1,tmpc_2,relh_2,sped_2,feel_2,tmpc_3,relh_3,sped_3,feel_3,ERCOT
2024-03-04 08:00:00,22.02,100.0,3.8333333333333335,71.63333333333333,21.0,82.98,3.45,69.8,21.33333333333333,100.0,3.45,70.39999999999999,44385.397824
2024-03-04 09:00:00,23.11,99.55333333333331,5.366666666666667,73.60000000000001,21.5,80.51,8.05,70.69999999999999,22.5,100.0,9.2,72.5,45119.4462
2024-03-04 10:00:00,24.2,92.62333333333332,7.666666666666667,75.56666666666666,22.5,75.74000000000001,8.9125,72.5,25.0,88.67,10.35,77.0,46002.390999
2024-03-04 11:00:00,25.39,83.42333333333333,6.516666666666666,77.7,24.0,69.14,8.05,75.2,26.666666666666668,78.80666666666667,11.116666666666667,82.89666666666666,47040.283677
2024-03-04 12:00:00,26.07333333333333,78.28333333333333,6.900000000000001,78.93333333333334,25.33333333333333,59.95333333333334,10.35,77.60000000000001,27.666666666666668,71.30333333333334,8.816666666666668,86.31,48047.112052
2024-03-04 13:00:00,26.65,74.23,4.983333333333333,82.29,26.0,55.825,8.05,78.8,28.0,69.98666666666666,8.049999999999999,87.11666666666667,49332.005366
2024-03-04 14:00:00,27.13,71.58666666666666,3.0666666666666664,84.58666666666666,27.5,49.5,10.35,82.18,28.666666666666668,67.26666666666667,12.266666666666666,88.79333333333334,50858.086623
2024-03-04 15:00:00,26.906666666666663,74.35000000000001,2.3000000000000003,82.83333333333333,28.0,45.07,9.775,82.46,27.666666666666668,71.30333333333334,11.5,86.31,51985.651029
2024-03-04 16:00:00,25.85333333333333,86.01333333333332,8.816666666666666,78.53333333333333,28.0,45.07,9.2,82.46,26.666666666666668,75.61333333333333,12.65,82.64666666666666,52707.92284
2024-03-04 17:00:00,25.166666666666668,89.18333333333334,7.283333333333334,77.3,27.0,47.79,4.6,81.11,25.33333333333333,81.83333333333333,11.116666666666667,77.60000000000001,52721.048813
2024-03-04 18:00:00,24.44333333333333,92.08666666666666,3.8333333333333335,76.0,24.0,60.02333333333333,0.0,75.2,24.33333333333333,86.87333333333333,7.666666666666667,75.8,51482.500894
2024-03-04 19:00:00,23.24,97.68333333333334,1.15,73.83333333333333,21.666666666666668,69.06666666666666,1.5333333333333332,71.0,23.0,94.09999999999998,6.516666666666667,73.4,50592.15077
2024-03-04 20:00:00,22.55666666666667,100.0,3.8333333333333335,72.60000000000001,19.0,81.02666666666666,0.0,66.2,22.666666666666668,96.06666666666666,6.133333333333333,72.8,50400.25381
2024-03-04 21:00:00,22.203333333333333,100.0,1.5333333333333332,71.96666666666665,18.666666666666668,84.52333333333333,0.0,65.60000000000001,23.0,94.09999999999998,7.666666666666667,73.4,49454.001429
2024-03-04 22:00:00,21.55666666666667,100.0,4.6000000000000005,70.8,18.0,88.09,0.0,64.4,21.33333333333333,100.0,4.6000000000000005,70.39999999999999,47766.238497
2024-03-04 23:00:00,21.706666666666667,100.0,8.049999999999999,71.06666666666666,19.25,81.49249999999999,0.0,66.65,22.0,100.0,4.6000000000000005,71.6,45431.039137
2024-03-05 00:00:00,21.47111111111111,100.0,5.366666666666665,70.64444444444445,20.0,81.15666666666667,2.3000000000000003,68.0,22.0,100.0,1.5333333333333332,71.6,43006.777213
2024-03-05 01:00:00,21.235555555555557,100.0,2.6833333333333327,70.22222222222221,20.0,88.26,1.725,68.0,21.75,100.0,8.05,71.14999999999999,40623.243166
2024-03-05 02:00:00,21.0,100.0,0.0,69.8,20.0,93.97,2.3,68.0,21.5,100.0,3.45,70.69999999999999,38660.217846
2024-03-05 03:00:00,20.76,100.0,4.216666666666666,69.36666666666667,20.0,93.97,1.725,68.0,21.333333333333332,100.0,3.8333333333333335,70.39999999999999,37679.535402
2024-03-05 04:00:00,20.576666666666668,100.0,3.8333333333333335,69.03333333333335,20.0,95.98,2.6833333333333336,68.0,21.166666666666668,100.0,4.216666666666667,70.1,37591.506159
2024-03-05 05:00:00,20.926666666666662,100.0,2.3000000000000003,69.66666666666667,19.666666666666668,97.99,4.216666666666667,67.39999999999999,21.0,100.0,4.6,69.8,38034.037497
2024-03-05 06:00:00,20.87,100.0,2.3000000000000003,69.56666666666666,19.5,96.985,2.875,67.1,21.0,100.0,6.133333333333333,69.8,39695.109472
2024-03-05 07:00:00,20.55666666666667,100.0,2.3000000000000003,69.0,18.5,80.11,4.6,65.30000000000001,21.0,100.0,5.75,69.8,42472.791896
2024-03-05 08:00:00,20.96333333333333,100.0,9.2,69.73333333333333,18.33333333333333,88.12,0.0,65.0,21.666666666666668,100.0,5.366666666666667,71.0,43458.015936
2024-03-05 09:00:00,21.35333333333333,100.0,6.900000000000001,70.43333333333334,20.5,78.405,3.45,68.9,24.0,88.71,5.366666666666667,75.2,44165.272193
2024-03-05 10:00:00,22.536666666666665,98.57333333333334,3.0666666666666664,72.56666666666666,22.0,64.48,5.75,71.6,26.33333333333333,77.11666666666667,4.6000000000000005,80.72333333333333,45291.174596
2024-03-05 11:00:00,25.05666666666667,87.16000000000001,1.15,77.10000000000001,23.75,56.27,6.0375000000000005,74.75,27.0,71.35666666666667,3.0666666666666664,82.97333333333334,46667.333572
2024-03-05 12:00:00,27.37,73.18333333333334,3.45,84.46,25.0,47.25,6.9,77.0,29.0,62.03,3.2583333333333337,88.43,48516.616365
2024-03-05 13:00:00,29.63,59.25,1.15,89.54666666666667,25.666666666666668,45.43000000000001,5.75,78.2,29.33333333333333,52.79,3.4500000000000006,86.86666666666667,50284.794201
2024-03-05 14:00:00,31.536666666666665,38.06,0.0,88.54333333333334,26.33333333333333,43.67,4.216666666666666,79.37666666666667,30.33333333333333,45.7,4.6000000000000005,87.58999999999999,52336.115426
2024-03-05 15:00:00,32.5,29.42,2.3000000000000003,88.38,27.0,41.97,3.45,80.53,30.0,41.02666666666666,3.0666666666666664,85.66333333333334,53976.108381
2024-03-05 16:00:00,32.093333333333334,29.636666666666667,4.983333333333333,87.58666666666666,27.0,41.08,0.0,80.45,30.0,40.14,3.45,85.46999999999998,54878.672949
2024-03-05 17:00:00,31.166666666666668,31.486666666666668,5.366666666666667,86.11333333333334,26.0,43.69,0.0,78.69666666666667,29.0,42.52,0.0,83.92,55297.951836
2024-03-05 18:00:00,27.94666666666667,59.21666666666667,9.966666666666669,83.07666666666667,22.0,56.71,0.0,71.60000000000001,23.5,85.91499999999999,10.925,74.30000000000001,54280.917819
2024-03-05 19:00:00,24.61,82.01333333333334,7.283333333333334,76.3,20.666666666666668,65.62333333333333,0.0,69.2,22.33333333333333,88.55333333333334,11.116666666666667,72.2,52067.957901
2024-03-05 20:00:00,22.96333333333333,88.72333333333331,6.900000000000001,73.33333333333333,20.33333333333333,66.98666666666666,3.0666666666666664,68.60000000000001,20.666666666666668,90.21666666666664,9.583333333333334,69.2,51418.523059
2024-03-05 21:00:00,21.316666666666663,95.46666666666664,5.75,70.36666666666667,19.33333333333333,71.27666666666666,0.0,66.8,20.0,100.0,8.049999999999999,68.0,49509.652607
2024-03-05 22:00:00,19.74,100.0,4.983333333333333,67.53333333333335,17.666666666666668,79.13333333333334,0.0,63.8,20.0,100.0,7.283333333333334,68.0,47421.404433
2024-03-05 23:00:00,19.07333333333333,100.0,6.9,66.33333333333333,16.333333333333332,84.26333333333334,0.0,61.4,20.0,100.0,8.049999999999999,68.0,44409.879435
2024-03-06 00:00:00,19.44,100.0,9.2,67.0,15.0,87.83,0.0,59.0,20.0,100.0,5.366666666666667,68.0,41494.353344
2024-03-06 01:00:00,19.496666666666663,100.0,8.433333333333334,67.10000000000001,14.761904761904763,89.26809523809524,0.0,58.57142857142857,20.0,100.0,0.0,68.0,39280.512001
2024-03-06 02:00:00,19.83333333333333,100.0,8.05,67.7,14.523809523809524,90.70619047619047,0.0,58.142857142857146,20.0,100.0,0.0,68.0,37912.210923
